id,age,gender,region,income_level,education_level,daily_role,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,anxiety_score,depression_score,stress_level,happiness_score,focus_score,high_risk_flag,device_type,productivity_score,digital_dependence_score
1861,35,Male,Asia,Upper-Mid,High School,Full-time Employee,3.81,52,200,21,213,3.0,7.834600362518192,4.014750357171775,10.0,3.0,7.193705597637137,6.2,60.0,0,Laptop,64.0,17.5
1862,37,Male,Africa,High,Bachelor,Part-time/Shift,5.49,145,184,19,286,2.0,8.554580230646353,2.8805831203949936,2.0,14.0,1.0,9.7,56.0,0,Tablet,73.0,28.9
1864,26,Male,Europe,Low,Bachelor,Part-time/Shift,3.22,105,479,112,138,0.0,6.692313239822119,4.682071043671206,1.0,1.0,7.196080847210141,9.7,23.0,0,iPhone,48.0,27.4
1866,13,Female,Africa,Lower-Mid,High School,Student,4.37,136,158,115,201,1.0,5.954271461824593,3.8087653803437167,3.891403810783684,6.0,5.198735446116898,9.1,57.0,0,Laptop,48.0,23.3
1867,29,Male,Africa,Upper-Mid,Bachelor,Full-time Employee,3.8,82,659,103,46,1.0,7.9195869997069295,3.8735905847437135,3.0,0.0,10.0,0.4,6.0,0,Laptop,75.0,30.9
1869,35,Male,Middle East,High,Bachelor,Unemployed_Looking,8.69,119,479,124,340,2.0,8.074554726223788,2.9794596070590864,6.0,12.0,9.148833771186103,10.0,33.0,0,Android,54.0,42.1
1870,46,Male,Africa,Upper-Mid,High School,Full-time Employee,6.92,110,117,66,150,1.0,8.628649793598887,1.744886847550244,4.0,12.0,1.2921999959135086,9.9,69.0,0,Android,65.29930112427833,28.8
1875,27,Male,North America,Lower-Mid,Bachelor,Unemployed_Looking,7.17,170,728,203,109,4.0,7.527899066833743,2.1361473353084346,0.0,0.0,6.007359429834718,6.5,0.0,0,Tablet,78.0,47.7
1876,32,Male,Europe,Lower-Mid,Master,Full-time Employee,5.71,100,438,173,0,5.0,9.620410886188274,3.132457859008239,4.0,10.0,1.0,9.9,11.0,0,Laptop,79.0,31.5
1878,32,Female,North America,Upper-Mid,Bachelor,Full-time Employee,10.94,253,120,147,0,6.0,5.016243684311357,1.2108930560107285,8.717981026794192,13.0,6.708258187235812,6.1,71.0,0,Laptop,63.0,49.2
1879,23,Female,North America,Low,Master,Full-time Employee,5.59,149,91,84,0,3.0,6.837741126880871,3.956382298597129,11.5689329761869,0.0,9.996137982619503,4.2,59.0,0,Android,48.0,26.5
1880,22,Female,Middle East,Lower-Mid,High School,Full-time Employee,2.84,68,373,65,61,0.0,8.454941480144676,4.871548201063226,7.9659104723992415,4.0,1.0,8.8,20.0,0,Laptop,57.0,19.9
1881,27,Male,Asia,Lower-Mid,Bachelor,Full-time Employee,10.9,250,258,126,109,2.0,6.84241757262307,2.944652911120627,4.0,9.0,10.0,7.8,54.0,0,Tablet,75.0,51.6
1882,15,Male,Africa,Lower-Mid,High School,Student,6.7,153,224,76,6,3.0,9.126811666442771,3.9745234425265457,0.0,6.0,1.0,8.7,35.0,0,Laptop,81.0,31.2
1883,27,Female,Europe,Low,Master,Full-time Employee,8.21,150,229,82,168,4.0,8.059833162173405,3.0463291840779325,4.146331117106017,5.0,3.8739731115799776,1.8,50.0,0,Laptop,53.0,36.6
1884,50,Female,Asia,Low,PhD,Unemployed_Looking,4.21,82,292,238,102,2.0,6.307500288681773,3.9397085742684497,3.5486410457664133,5.0,2.2311567913892687,9.3,43.0,0,iPhone,59.0,24.9
1885,13,Male,Asia,Low,High School,Student,2.26,50,621,231,114,6.0,7.1141169254515,5.0,4.0,0.0,1.0,9.6,2.0,0,iPhone,65.0,22.3
1887,19,Male,South America,Low,Bachelor,Full-time Employee,6.25,190,233,115,205,1.0,9.449215903672972,1.844420745284285,4.0,6.0,2.4083616247015813,8.6,54.0,0,Android,57.0,34.6
1889,23,Male,Asia,Upper-Mid,Bachelor,Part-time/Shift,6.47,174,177,132,200,0.0,7.811618914534967,2.666829252861511,7.0,4.0,1.0,6.9,51.0,0,Android,60.0,32.6
1890,41,Male,Asia,Low,Master,Caregiver/Home,3.7,72,31,100,252,6.0,9.08309173176576,4.255705012512618,2.0,10.0,7.851449252685572,1.3,73.0,0,Tablet,65.0,15.1
1891,23,Male,Europe,Low,Bachelor,Full-time Employee,9.73,151,231,102,47,2.0,5.189948977112604,1.0044651318222897,3.0,10.0,4.225967683277398,0.8,45.0,0,iPhone,70.0,39.4
1893,14,Male,Middle East,Lower-Mid,High School,Student,6.68,137,155,173,108,2.0,9.087700155311651,3.94717715325722,4.0,7.0,5.195160979194053,4.8,61.0,0,iPhone,61.0,28.5
1894,31,Male,Middle East,Upper-Mid,Bachelor,Full-time Employee,3.44,41,596,252,157,5.0,7.703568578952511,2.222015616532872,4.0,7.0,3.721263496636305,9.2,10.0,0,Android,64.0,25.4
1895,17,Male,Africa,Lower-Mid,High School,Student,3.04,79,317,44,23,4.0,8.306366156580593,5.0,2.0,0.0,1.0,9.5,41.59859976662777,0,Laptop,64.0,19.2
1896,25,Male,Africa,Upper-Mid,Bachelor,Full-time Employee,3.47,123,521,248,149,3.0,7.301230355742204,1.8791618024827887,0.0,11.0,5.9889054858146,8.8,4.0,0,Laptop,61.0,30.0
1897,13,Male,Africa,Lower-Mid,High School,Student,4.35,99,196,94,3,3.0,7.91925024579055,3.00488367790661,4.0,8.0,4.216528469959097,8.6,59.0,0,Android,62.0,20.7
1898,13,Male,Europe,Lower-Mid,High School,Student,1.7,59,414,79,191,1.0,9.893466886917931,3.799890510725546,7.0,0.0,1.0,8.0,33.0,0,iPhone,81.0,16.0
1899,27,Male,Asia,Low,PhD,Part-time/Shift,6.16,147,231,83,121,4.0,8.31083283080824,2.9832163457193155,7.0,1.0,1.0,8.5,47.0,0,Tablet,71.0,31.0
1900,14,Male,Africa,Lower-Mid,High School,Student,10.62,274,200,125,158,7.0,6.308547274298511,1.2876704523213776,10.0,16.0,2.527714389409192,5.0,41.0,0,Laptop,62.0,50.6
1901,21,Female,Europe,Lower-Mid,Bachelor,Full-time Employee,9.45,129,341,143,152,2.0,5.290746835566086,1.928533099833908,10.946320002274271,9.0,1.1885772994286257,8.7,45.0,0,Laptop,72.0,39.5
1902,26,Female,Africa,Upper-Mid,Bachelor,Full-time Employee,8.67,151,163,99,53,4.0,7.216510374328922,3.044476435099675,10.862425346120109,14.0,8.942176353629653,1.0,68.0,0,Android,62.0,35.7
1903,50,Male,Africa,Low,High School,Part-time/Shift,6.28,118,547,257,155,1.0,7.28293523069534,1.7729297060108664,3.0,8.0,6.337245934765301,7.4,0.0,0,Laptop,77.0,38.8
1904,32,Female,North America,Upper-Mid,Master,Full-time Employee,5.64,90,363,76,213,5.0,7.387078371379905,3.1206343089198256,7.854268341950038,6.0,4.877954557373321,2.5,41.0,0,Laptop,69.0,28.8
1908,24,Male,North America,Low,Bachelor,Full-time Employee,6.18,155,199,107,158,4.0,7.34244665919388,2.9847079947306483,5.0,4.0,1.0,8.3,61.0,0,Laptop,54.0,31.1
1909,37,Female,Asia,High,PhD,Part-time/Shift,9.93,188,175,185,58,1.0,6.2014782118392695,1.845222385148673,8.95457682937964,19.0,1.345312562044617,7.0,55.0,0,Tablet,53.0,43.4
1910,37,Male,Europe,High,Master,Full-time Employee,8.22,113,296,175,118,4.0,6.407047378520861,2.973872889558554,1.0,12.0,9.918792166382918,3.8,41.59859976662777,0,Android,66.0,35.7
1912,39,Female,North America,Low,Bachelor,Caregiver/Home,6.98,99,207,131,116,3.0,4.233125008110206,1.9515821212804376,6.0998075287230415,11.0,10.0,0.0,54.0,0,Tablet,87.0,28.8
1913,28,Female,Europe,Upper-Mid,Bachelor,Full-time Employee,4.96,118,155,80,117,6.0,7.797971477529823,2.1845455201928083,8.30130409732764,6.0,1.6402969423141456,9.4,62.0,0,Android,71.0,23.8
1915,37,Male,Africa,Low,Bachelor,Full-time Employee,6.67,117,53,38,144,5.0,8.267755660883404,1.0885079396734814,6.0,13.0,1.840327840612352,7.7,77.0,0,Tablet,47.0,26.7
1916,24,Male,Africa,Upper-Mid,Bachelor,Unemployed_Looking,5.44,95,194,146,163,2.0,7.397068811131516,3.90609301885088,2.0,0.0,1.1847207657036862,9.7,70.0,0,Laptop,60.0,23.9
1917,25,Female,Africa,Lower-Mid,Master,Part-time/Shift,9.76,208,140,36,102,3.0,5.365818650593505,1.0,6.3257127577769765,10.0,5.91006419448481,8.5,84.0,0,Laptop,57.0,42.6
1918,22,Male,Asia,Low,Bachelor,Student,3.22,96,255,56,97,1.0,7.336628819699434,2.78443436193138,5.0,1.0,1.0,8.6,47.0,0,Laptop,59.0,20.2
1919,43,Female,Asia,Upper-Mid,Master,Full-time Employee,6.1,90,217,21,74,2.0,8.860156326346843,2.912423439610833,10.605100345677858,4.0,4.096863099629385,10.0,56.0,0,iPhone,63.0,27.3
1921,42,Female,North America,Lower-Mid,Bachelor,Unemployed_Looking,8.42,107,590,145,222,2.0,7.204379605216486,1.8289388660562589,8.0,7.0,3.1544071280048107,8.3,15.0,0,iPhone,45.0,44.2
1923,29,Male,Europe,Upper-Mid,Bachelor,Full-time Employee,2.84,57,74,171,137,6.0,8.325550101263488,5.0,4.0,5.0,3.828311965545855,7.7,64.0,0,iPhone,65.29930112427833,12.1
1924,46,Female,North America,Low,Master,Unemployed_Looking,3.14,59,152,60,0,2.0,8.95646946493954,2.900590368384846,8.08048937175833,5.0,1.0,9.0,65.0,0,Android,65.29930112427833,16.1
1926,21,Male,South America,Upper-Mid,Bachelor,Full-time Employee,7.95,204,404,309,190,1.0,7.118287306233131,2.815139865237968,6.0,16.0,5.210712400963952,7.9,27.0,0,Laptop,56.0,44.3
1928,19,Female,Europe,Low,Bachelor,Student,7.03,125,178,67,109,3.0,6.027150077072078,2.976912189090068,6.106307325250228,6.0,1.0438418946962031,9.5,58.0,0,Laptop,62.0,29.3
1929,40,Male,South America,Lower-Mid,PhD,Full-time Employee,4.08,97,68,70,0,6.0,9.017321465849896,4.111329110547644,5.0,1.0,1.0,9.8,80.0,0,Laptop,76.0,18.7
1930,40,Male,Middle East,High,Bachelor,Full-time Employee,7.26,86,415,170,13,2.0,7.415234653038313,3.804761501411284,1.0,4.0,2.095086505480296,9.0,20.0,0,Laptop,85.0,33.9
1931,34,Female,Asia,Upper-Mid,High School,Full-time Employee,8.16,114,187,43,86,1.0,9.621709980336409,1.9086685465597224,11.686654909763424,12.0,7.156246460869819,8.3,74.0,0,Laptop,53.0,32.9
1933,40,Male,Asia,Lower-Mid,PhD,Caregiver/Home,9.23,152,474,14,306,4.0,5.793847268130115,3.099437100923748,4.0,15.0,9.898441086195945,7.8,10.0,0,iPhone,60.0,46.3
1934,21,Female,South America,Lower-Mid,Bachelor,Full-time Employee,10.21,228,156,156,45,4.0,5.460792197925764,3.034639823056539,8.409490913928696,12.0,6.985834405179184,6.3,49.0,0,Android,64.0,45.2
1938,13,Female,South America,Lower-Mid,High School,Part-time/Shift,2.7,39,175,71,84,5.0,9.546464204542843,3.144471783052858,9.73410010383635,8.0,3.856338448702623,4.8,62.0,0,Laptop,70.0,10.9
1939,25,Male,North America,Upper-Mid,Bachelor,Part-time/Shift,8.47,173,315,196,216,3.0,6.132734907767302,2.945297479465825,4.0,2.0,4.97908224384646,7.7,19.0,0,Tablet,76.0,40.5
1940,26,Male,Asia,Lower-Mid,Bachelor,Part-time/Shift,7.0,187,178,79,78,1.0,7.998049240765728,2.7296941018761087,3.0,6.0,1.0,9.5,74.0,0,iPhone,66.0,35.0
1941,19,Male,North America,Lower-Mid,Bachelor,Student,6.75,180,173,312,188,7.0,7.302852327655233,3.39026562126496,1.0,8.0,4.576939888873214,9.5,40.0,0,Tablet,68.0,33.0
1944,22,Female,Asia,Upper-Mid,Bachelor,Student,5.98,107,483,296,0,1.0,8.615070176801717,1.8550709520629456,2.200368379227456,6.0,1.0,9.6,4.0,0,Android,62.0,33.4
1945,19,Male,North America,Lower-Mid,Bachelor,Student,7.19,127,199,139,0,1.0,6.324730987479482,1.0,1.0,11.0,1.2942154978448022,8.5,43.0,0,Tablet,71.0,30.1
1946,26,Male,North America,Upper-Mid,Bachelor,Student,9.15,156,271,223,47,4.0,6.20124177061172,2.0855476571072007,4.0,8.0,1.8992394038976967,4.2,42.0,0,Tablet,61.0,40.0
1947,20,Male,South America,Lower-Mid,High School,Full-time Employee,6.88,130,367,76,190,7.0,6.983960269967806,4.261372034790586,1.0,8.0,1.704031942141623,9.5,30.0,0,Tablet,69.0,34.1
1949,29,Male,Middle East,Low,Bachelor,Full-time Employee,3.18,90,325,111,0,3.0,8.747173540804603,4.030263609366745,4.0,9.0,1.0,8.3,51.0,0,Android,76.0,21.5
1950,26,Male,Africa,Low,Bachelor,Full-time Employee,8.11,115,196,176,110,3.0,8.042802681056731,3.9641309057500247,4.0,10.0,4.185983711191595,7.9,52.0,0,Android,64.0,32.1
1951,25,Male,Europe,Lower-Mid,Master,Full-time Employee,9.51,165,164,62,145,4.0,6.402875754995208,3.0778506600180258,4.0,11.0,3.951524948063061,7.3,62.0,0,iPhone,65.29930112427833,39.3
1952,39,Male,Africa,Lower-Mid,Master,Caregiver/Home,4.8,67,465,26,166,3.0,6.673710465539895,3.992586424435223,4.0,3.0,5.038783195703993,8.6,40.0,0,iPhone,78.0,27.9
1953,25,Female,Middle East,Upper-Mid,Master,Student,4.99,98,477,47,84,7.0,8.885223787916477,2.323475547130932,6.6864083444479565,8.0,1.0,9.6,32.0,0,iPhone,65.29930112427833,30.6
1954,32,Male,Asia,Upper-Mid,High School,Part-time/Shift,4.79,116,408,118,36,7.0,7.547107790248751,3.213752102418086,7.0,10.0,4.705591129237729,7.7,39.0,0,Tablet,58.0,30.4
1957,16,Female,Asia,Low,High School,Student,6.26,144,150,32,102,4.0,8.235051421771912,3.010351084692818,3.0,5.0,9.890164134734082,9.2,74.0,0,Tablet,44.0,28.6
1959,14,Male,Africa,Lower-Mid,High School,Student,4.6,88,682,131,0,5.0,5.850599769668227,4.191154315814446,7.0,4.0,6.8971988715727965,9.3,15.0,0,Laptop,76.0,32.4
1960,28,Female,South America,Upper-Mid,Master,Full-time Employee,12.11,275,88,42,16,1.0,7.114395841222221,1.0,11.93960040158207,12.0,5.196802957500686,7.3,78.0,0,Tablet,67.0,52.5
1961,29,Female,South America,Low,Master,Full-time Employee,3.26,71,289,185,194,3.0,7.327864875492157,2.9550801364806403,1.0787174985900887,3.0,4.923920289170675,7.1,68.0,0,Laptop,64.0,19.5
1962,38,Male,Europe,Low,High School,Full-time Employee,7.25,113,169,2,108,4.0,9.14274878445838,1.0665233114607882,4.0,8.0,4.977276486963257,6.7,63.0,0,Laptop,68.0,30.2
1965,25,Female,Africa,Upper-Mid,Master,Part-time/Shift,3.02,49,438,39,111,5.0,8.31921943328387,3.087902908281019,6.322753418376421,0.0,2.788474175704148,9.3,34.0,0,Tablet,71.0,20.3
1966,19,Male,North America,Low,Bachelor,Student,5.93,127,477,109,127,5.0,7.758170538840153,3.2228386753479,4.0,8.0,1.0,8.7,27.0,0,iPhone,66.0,34.4
1967,18,Male,Africa,Low,Bachelor,Student,3.1,100,74,30,0,5.0,9.26306636158645,4.178135671151973,4.0,8.0,8.792826272825755,0.0,63.0,0,iPhone,63.0,15.1
1968,32,Female,North America,Upper-Mid,Master,Full-time Employee,4.3,58,86,87,63,5.0,8.612643753254154,3.179442129119273,3.5272841077010963,5.0,9.912835621847435,0.1,67.0,0,Android,63.0,16.0
1969,18,Male,Europe,Low,High School,Unemployed_Looking,11.88,145,193,103,144,3.0,6.106869445156471,1.0322133775861544,11.0,11.0,4.996142744796112,3.7,74.0,0,Laptop,63.0,36.68415185296776
1971,31,Male,North America,Upper-Mid,High School,Full-time Employee,4.95,130,177,96,120,6.0,7.317707398190978,1.1603286343788606,1.0,14.0,1.0,8.3,50.0,0,Tablet,71.0,25.6
1973,45,Male,Asia,Lower-Mid,PhD,Part-time/Shift,3.25,69,443,305,150,2.0,8.15776468196577,1.8096030613912808,3.0,9.0,3.1671552162126373,8.1,17.0,0,Laptop,72.0,24.5
1974,20,Female,Middle East,Upper-Mid,Bachelor,Student,6.87,135,52,93,146,1.0,7.727823895645809,1.8330247130325723,4.194057565072849,10.0,6.470207809875981,4.5,67.0,0,Android,67.0,26.6
1975,16,Female,Europe,Low,High School,Part-time/Shift,4.62,127,342,152,112,2.0,7.934879984253549,2.883695048236099,7.438864114595919,11.0,1.0,9.0,42.0,0,iPhone,65.0,27.6
1976,23,Male,Middle East,High,Bachelor,Unemployed_Looking,7.98,143,249,387,95,5.0,8.426869381800532,1.1297835427583045,4.0,14.0,1.0,8.6,27.0,0,Android,61.0,35.3
1978,45,Female,Asia,Low,Bachelor,Caregiver/Home,8.83,185,440,116,212,5.0,6.347807675714784,3.108959960006828,11.49312079180739,10.0,6.827540253214712,7.9,24.0,0,Laptop,74.0,47.4
1980,32,Female,South America,Upper-Mid,Bachelor,Full-time Employee,5.7,132,191,60,34,7.0,8.19318191797375,4.292677613926328,6.77724659054269,5.0,9.701811057816226,3.0,55.0,0,iPhone,69.0,36.68415185296776
1981,23,Male,Asia,Upper-Mid,Master,Full-time Employee,6.76,83,247,81,214,2.0,7.430820430330625,3.800156118673695,1.0,0.0,5.983556485364949,10.0,45.0,0,Tablet,65.29930112427833,36.68415185296776
1982,26,Male,South America,High,PhD,Part-time/Shift,8.73,185,291,184,118,4.0,6.0789133574411,1.0386218355497927,7.0,14.0,1.0,8.5,56.0,0,iPhone,65.29930112427833,42.3
1984,23,Male,South America,Low,Bachelor,Part-time/Shift,3.04,42,178,34,106,2.0,6.949729375282974,4.86287965304959,7.0,0.0,2.115268964182742,8.1,74.0,0,Laptop,74.0,12.9
1985,14,Male,Africa,Low,High School,Student,8.87,208,686,379,102,4.0,7.1144993394931015,1.0946844710075343,4.0,14.0,2.8752709228189905,7.3,0.0,0,Laptop,75.0,52.9
1987,26,Male,Middle East,Upper-Mid,Bachelor,Student,2.88,65,268,172,23,2.0,9.105861767079054,3.862414715621673,9.0,0.0,4.075703175527414,7.7,47.0,0,Laptop,72.0,36.68415185296776
1990,32,Female,North America,Upper-Mid,Bachelor,Part-time/Shift,8.88,184,439,135,142,3.0,6.863835406898316,1.9719232045836583,6.170191992660263,9.0,1.0226456364721466,8.1,36.0,0,Android,69.0,46.4
1992,31,Male,Asia,Upper-Mid,Master,Full-time Employee,5.14,118,111,61,141,7.0,8.438357168192184,4.383869015146764,2.0,3.0,1.0,9.0,80.0,0,iPhone,73.0,23.4
1993,31,Male,North America,Lower-Mid,Bachelor,Part-time/Shift,8.51,155,72,54,119,4.0,6.839698422461322,3.054556124838756,4.0,4.0,9.967925650662322,0.0,79.0,0,Tablet,77.0,33.4
1994,15,Male,North America,Low,High School,Student,12.36,151,255,137,182,6.0,5.506476008873581,1.2197015137771778,10.0,19.0,6.688960524629671,6.0,50.0,0,Tablet,72.0,36.68415185296776
1995,42,Female,North America,High,High School,Unemployed_Looking,6.2,153,435,213,21,0.0,7.630777473142028,1.6834081782191326,3.133131751773983,4.0,1.0,8.2,21.0,0,Laptop,69.0,38.2
1996,28,Female,North America,Low,Master,Full-time Employee,4.01,74,55,197,56,2.0,5.861491247001378,3.852066275746824,6.321628907621733,7.0,1.1814237778348973,8.3,57.0,0,Android,76.0,15.1
1998,25,Female,Europe,Upper-Mid,Bachelor,Full-time Employee,4.12,115,67,134,132,4.0,7.844368342333285,4.025680390056069,4.9323206476232215,8.0,1.908143185407397,3.0,72.0,0,Android,56.0,19.5
1999,22,Female,South America,Low,High School,Student,2.67,75,449,49,235,6.0,8.37228171764397,5.0,5.769236256953688,0.0,2.770116005398773,9.0,30.0,0,iPhone,65.29930112427833,21.9
2001,43,Female,North America,Upper-Mid,Master,Unemployed_Looking,6.07,63,382,207,64,1.0,7.62639151754995,2.8289021267866703,4.638419437009092,9.0,3.320649800019894,7.6,42.0,0,iPhone,58.0,29.3
2002,24,Female,Asia,Low,Bachelor,Full-time Employee,7.56,171,279,342,193,4.0,6.768352998212588,4.057011878629889,5.727563192331062,7.0,8.93391137811562,7.7,25.0,0,iPhone,64.0,37.5
2004,23,Female,Europe,Low,Bachelor,Student,6.2,136,96,69,217,6.0,8.611803802543667,3.2490748177950115,6.775730327231057,3.0,9.680740993702123,0.0,92.0,0,Laptop,62.0,26.6
2005,18,Male,Middle East,Low,Bachelor,Part-time/Shift,7.45,142,353,242,132,0.0,6.1658054605804615,3.675202878873907,0.0,8.0,5.384246351994719,0.0,29.0,0,Android,46.0,36.6
2006,26,Female,North America,Low,Master,Part-time/Shift,5.35,112,624,110,23,4.0,7.248266754694406,3.031024561906222,10.462740417588202,10.0,10.0,2.3,14.0,0,Tablet,65.29930112427833,36.1
2010,40,Male,Europe,Upper-Mid,Bachelor,Unemployed_Looking,6.47,139,159,73,213,3.0,6.897152299711895,1.9515945979951352,4.0,11.0,6.046117000816045,4.1,65.0,0,iPhone,74.0,30.3
2012,21,Male,Europe,Lower-Mid,High School,Part-time/Shift,4.53,100,257,364,122,2.0,6.280356491981671,3.832263043878081,2.0,6.0,1.2049357649877994,2.4,28.0,0,Tablet,57.0,23.6
2013,30,Female,Europe,Upper-Mid,Bachelor,Full-time Employee,3.68,89,439,43,8,3.0,8.680012482118693,4.940300600635923,5.557226730104199,4.0,1.0,8.2,28.0,0,Laptop,65.29930112427833,26.2
2015,48,Female,North America,Low,Bachelor,Full-time Employee,5.52,177,741,78,0,3.0,4.963322601006715,2.006193503816548,2.80345450996431,7.0,9.137777207900465,8.1,0.0,0,iPhone,73.0,46.9
2016,19,Female,Africa,Lower-Mid,Bachelor,Part-time/Shift,9.71,151,356,83,99,4.0,7.632387725640662,1.071651198595987,8.926342056846185,16.0,4.942116885626422,2.5,33.0,0,iPhone,63.0,42.4
2018,42,Male,Asia,High,High School,Part-time/Shift,3.51,74,431,31,76,5.0,10.43418791311527,3.084089459405894,3.0,5.0,4.758737588489234,8.2,34.0,0,Laptop,45.0,25.7
2019,18,Female,Europe,Low,High School,Unemployed_Looking,3.4,95,554,85,29,3.0,8.110764394061068,3.9122868465653817,7.110558662948193,0.0,10.0,0.0,28.0,0,Tablet,71.0,27.4
2020,28,Male,Asia,High,High School,Part-time/Shift,6.76,62,162,69,173,3.0,8.780419616925961,3.974716088456813,3.0,0.0,1.0,9.0,77.0,0,Laptop,53.0,36.68415185296776
2021,44,Female,Asia,Low,PhD,Part-time/Shift,7.29,95,270,404,0,3.0,4.969179619035619,1.975245502988646,8.00399748826911,6.0,2.038707924463728,9.3,29.0,0,Laptop,66.0,31.9
2023,20,Male,Asia,Low,Bachelor,Full-time Employee,9.2,176,201,89,211,1.0,7.632143198720522,1.797796924088226,7.0,12.0,4.316237405679627,8.3,56.0,0,Laptop,79.0,39.0
2024,21,Female,Europe,Low,Bachelor,Full-time Employee,3.54,79,73,109,134,1.0,6.439844481711982,2.897809876432337,2.3090615161670973,6.0,7.230826731032543,2.6,41.59859976662777,0,Laptop,52.0,15.0
2027,13,Female,North America,Low,High School,Student,4.42,122,581,103,33,3.0,9.33114590317669,4.035488626012716,4.661006427663768,1.0,1.0,9.4,41.59859976662777,0,iPhone,83.0,32.0
2029,16,Male,Europe,Lower-Mid,High School,Student,4.73,114,223,136,0,0.0,7.301240140694984,2.67866330563306,7.0,4.0,10.0,5.7,51.0,0,Tablet,67.0,23.7
2030,25,Female,Asia,Upper-Mid,Master,Full-time Employee,3.49,113,680,124,274,3.0,8.565961184012195,4.001698924291036,5.025627161709586,1.0,1.154584444578583,9.6,18.0,0,Tablet,60.0,33.3
2031,16,Male,Africa,Lower-Mid,High School,Student,7.25,153,385,74,21,2.0,7.745684089844582,1.870567456694708,0.0,11.0,10.0,6.3,21.0,0,Android,73.0,36.9
2033,29,Female,Africa,High,High School,Part-time/Shift,8.79,132,218,109,148,5.0,6.028689349751607,2.206609820412427,9.337605514184704,7.0,5.77047627428294,3.7,64.0,0,Tablet,70.0,35.8
2035,19,Female,Africa,Lower-Mid,Bachelor,Student,6.95,237,268,133,142,6.0,6.645523416024765,2.158939224018075,6.121054422180233,6.0,7.672695629974513,0.7,68.0,0,Laptop,76.0,36.68415185296776
2037,24,Male,Europe,Upper-Mid,Bachelor,Student,8.07,145,79,14,31,6.0,5.942790875391365,2.1718830993927183,4.0,16.0,9.755709239800902,2.3,78.0,0,Tablet,69.0,31.2
2038,44,Female,Europe,Upper-Mid,High School,Full-time Employee,9.43,176,281,171,24,1.0,7.957959117913544,2.777586189166785,8.405457467804752,12.0,10.0,8.1,36.0,0,iPhone,60.0,44.3
2039,31,Male,Asia,Upper-Mid,High School,Unemployed_Looking,3.57,100,361,137,14,6.0,9.390470434885534,4.200614136022277,6.0,3.0,1.0,8.3,38.0,0,Tablet,65.0,24.7
2040,29,Male,North America,Upper-Mid,PhD,Full-time Employee,9.1,165,212,153,0,5.0,7.770296335966484,2.218350421586888,7.0,4.0,8.816714276605152,2.7,55.0,0,Laptop,65.29930112427833,39.8
2041,43,Male,Asia,Low,Bachelor,Part-time/Shift,5.21,79,289,32,102,1.0,7.96539244245781,2.778955226720387,1.0,7.0,1.2654770529931674,8.4,44.0,0,iPhone,58.0,26.2
2042,14,Female,North America,Lower-Mid,High School,Student,9.09,215,396,84,53,3.0,7.808049720742659,1.055003907952094,8.094334663707189,15.0,4.119882612209244,7.8,33.0,0,iPhone,61.0,47.0
